Date,SKU,Group,Units Pkg,Avg Price Pkg,Sales Pkg
201801,SKU_01,A,13,5,879
201801,SKU_02,B,7,7,8
201801,SKU_03,B,7,6,197
201801,SKU_04,C,4,6,1
201801,SKU_05,C,6,8,1
201801,SKU_06,C,6,8,0
201801,SKU_07,D,6,9,3364
201801,SKU_08,D,7,8,1755
201801,SKU_09,D,7,7,79
201801,SKU_10,D,6,7,376
201801,SKU_11,D,7,7,249
201801,SKU_12,D,5,9,626
201801,SKU_13,D,8,8,363
201801,SKU_14,D,5,7,546
201801,SKU_15,D,5,7,325
201801,SKU_16,D,4,7,270
201801,SKU_17,F,7,15,125
201801,SKU_18,F,7,12,0
201801,SKU_19,F,7,14,211
201801,SKU_20,F,7,13,35
201801,SKU_21,F,6,12,138
201801,SKU_22,F,7,13,90
201801,SKU_23,F,7,10,102
201801,SKU_24,F,6,9,60
201801,SKU_25,F,6,9,276
201801,SKU_26,H,5,8,72
201801,SKU_27,I,5,5,356
201801,SKU_28,I,15,3,11
201801,SKU_29,I,5,8,61
201801,SKU_30,I,5,4,149
201801,SKU_31,I,10,3,41
201801,SKU_32,I,4,6,264
201801,SKU_33,G,8,15,37
201801,SKU_34,G,4,7,98
201801,SKU_35,G,4,7,144
201801,SKU_36,J,4,11,261
201801,SKU_37,J,4,10,303
201801,SKU_38,J,4,9,3
201801,SKU_39,J,4,11,367
201801,SKU_40,J,4,10,510
201801,SKU_41,J,6,11,313
201801,SKU_42,J,6,11,563
201801,SKU_43,J,5,10,233
201801,SKU_44,J,5,10,320
201801,SKU_45,J,4,9,9
201801,SKU_46,K,5,9,682
201801,SKU_47,K,5,9,772
201801,SKU_48,L,40,9,77
201801,SKU_49,M,40,7,3
201801,SKU_50,M,80,11,57
201801,SKU_51,N,100,6,366
201801,SKU_52,N,100,5,253
201802,SKU_01,A,13,5,1054
201802,SKU_02,B,7,7,2
201802,SKU_03,B,7,6,172
201802,SKU_04,C,4,6,5
201802,SKU_05,C,6,8,11
201802,SKU_53,C,6,8,46
201802,SKU_54,C,5,8,30
201802,SKU_07,D,6,9,2176
201802,SKU_08,D,7,8,1610
201802,SKU_09,D,7,7,119
201802,SKU_10,D,6,7,506
201802,SKU_11,D,7,7,136
201802,SKU_12,D,5,9,693
201802,SKU_13,D,8,8,208
201802,SKU_14,D,5,7,779
201802,SKU_15,D,5,7,182
201802,SKU_16,D,4,7,413
201802,SKU_17,F,7,15,186
201802,SKU_18,F,7,12,1
201802,SKU_19,F,7,14,260
201802,SKU_20,F,7,13,46
201802,SKU_21,F,6,12,66
201802,SKU_22,F,7,13,63
201802,SKU_23,F,7,10,33
201802,SKU_24,F,6,9,72
201802,SKU_25,F,6,9,245
201802,SKU_26,H,5,8,83
201802,SKU_27,I,5,5,270
201802,SKU_28,I,15,3,9
201802,SKU_29,I,5,8,63
201802,SKU_30,I,5,4,122
201802,SKU_31,I,10,3,20
201802,SKU_32,I,4,6,164
201802,SKU_33,G,8,15,8
201802,SKU_34,G,4,7,106
201802,SKU_35,G,4,7,119
201802,SKU_36,J,4,11,216
201802,SKU_37,J,4,10,364
201802,SKU_38,J,4,9,7
201802,SKU_39,J,4,11,291
201802,SKU_40,J,4,10,627
201802,SKU_41,J,6,11,313
201802,SKU_42,J,6,11,488
201802,SKU_43,J,5,10,237
201802,SKU_44,J,5,10,264
201802,SKU_45,J,4,9,8
201802,SKU_46,K,5,9,510
201802,SKU_47,K,5,9,621
201802,SKU_48,L,40,9,75
201802,SKU_49,M,40,7,4
201802,SKU_50,M,80,11,73
201802,SKU_51,N,100,6,606
201802,SKU_52,N,100,5,290
201802,SKU_55,N,50,3,16
201803,SKU_01,A,13,5,1038
201803,SKU_02,B,7,7,6
201803,SKU_03,B,7,6,200
201803,SKU_04,C,4,6,3
201803,SKU_05,C,6,8,10
201803,SKU_53,C,6,8,43
201803,SKU_54,C,5,8,21
201803,SKU_07,D,6,9,2546
201803,SKU_08,D,7,8,1599
201803,SKU_09,D,7,7,228
201803,SKU_10,D,6,7,388
201803,SKU_11,D,7,7,151
201803,SKU_12,D,5,9,764
201803,SKU_13,D,8,8,220
201803,SKU_14,D,5,7,501
201803,SKU_15,D,5,7,189
201803,SKU_16,D,4,7,256
201803,SKU_17,F,7,15,101
201803,SKU_56,F,6,12,27
201803,SKU_19,F,7,14,221
201803,SKU_20,F,7,13,25
201803,SKU_21,F,6,12,106
201803,SKU_22,F,7,13,61
201803,SKU_23,F,7,10,6
201803,SKU_24,F,6,9,91
201803,SKU_57,F,6,11,50
201803,SKU_25,F,6,9,175
201803,SKU_58,G,8,11,0
201803,SKU_26,H,5,8,95
201803,SKU_27,I,5,5,354
201803,SKU_28,I,15,3,8
201803,SKU_29,I,5,8,104
201803,SKU_30,I,5,4,185
201803,SKU_31,I,10,3,39
201803,SKU_32,I,4,6,217
201803,SKU_33,G,8,15,12
201803,SKU_34,G,4,7,111
201803,SKU_35,G,4,7,132
201803,SKU_36,J,4,11,104
201803,SKU_37,J,4,10,503
201803,SKU_38,J,4,9,3
201803,SKU_39,J,4,11,121
201803,SKU_40,J,4,10,689
201803,SKU_41,J,6,11,231
201803,SKU_42,J,6,11,323
201803,SKU_43,J,5,10,244
201803,SKU_44,J,5,10,331
201803,SKU_45,J,4,9,10
201803,SKU_46,K,5,9,520
201803,SKU_47,K,5,9,642
201803,SKU_48,L,40,9,175
201803,SKU_49,M,40,7,23
201803,SKU_50,M,80,11,68
201803,SKU_51,N,100,6,737
201803,SKU_52,N,100,5,440
201803,SKU_55,N,50,3,50
201804,SKU_01,A,13,5,858
201804,SKU_02,B,7,7,6
201804,SKU_03,B,7,6,213
201804,SKU_04,C,4,6,23
201804,SKU_05,C,6,8,10
201804,SKU_53,C,6,8,51
201804,SKU_54,C,5,8,90
201804,SKU_07,D,6,9,2706
201804,SKU_59,D,6,7,79
201804,SKU_08,D,7,8,1692
201804,SKU_60,D,8,7,58
201804,SKU_09,D,7,7,191
201804,SKU_10,D,6,7,386
201804,SKU_11,D,7,7,205
201804,SKU_12,D,5,9,1030
201804,SKU_13,D,8,8,303
201804,SKU_14,D,5,7,860
201804,SKU_15,D,5,7,139
201804,SKU_16,D,4,7,394
201804,SKU_17,F,7,15,60
201804,SKU_56,F,6,12,42
201804,SKU_19,F,7,14,167
201804,SKU_61,F,6,12,116
201804,SKU_62,F,6,12,1
201804,SKU_20,F,7,13,18
201804,SKU_63,F,6,12,2
201804,SKU_21,F,6,12,87
201804,SKU_22,F,7,13,67
201804,SKU_24,F,6,9,54
201804,SKU_57,F,6,11,21
201804,SKU_25,F,6,9,175
201804,SKU_64,F,6,11,118
201804,SKU_26,H,5,8,93
201804,SKU_27,I,5,5,353
201804,SKU_28,I,15,3,16
201804,SKU_29,I,5,8,35
201804,SKU_30,I,5,4,129
201804,SKU_31,I,10,3,28
201804,SKU_32,I,4,6,195
201804,SKU_33,G,8,15,11
201804,SKU_34,G,4,7,105
201804,SKU_35,G,4,7,126
201804,SKU_36,J,4,11,87
201804,SKU_37,J,4,10,248
201804,SKU_38,J,4,9,4
201804,SKU_39,J,4,11,105
201804,SKU_40,J,4,10,521
201804,SKU_41,J,6,11,389
201804,SKU_42,J,6,11,549
201804,SKU_43,J,5,10,269
201804,SKU_44,J,5,10,426
201804,SKU_45,J,4,9,3
201804,SKU_46,K,5,9,513
201804,SKU_47,K,5,9,679
201804,SKU_48,L,40,9,95
201804,SKU_49,M,40,7,3
201804,SKU_65,M,80,11,22
201804,SKU_50,M,80,11,27
201804,SKU_51,N,100,6,880
201804,SKU_52,N,100,5,303
201804,SKU_55,N,50,3,43
201805,SKU_01,A,13,5,795
201805,SKU_02,B,7,7,5
201805,SKU_03,B,7,6,397
201805,SKU_04,C,4,6,2
201805,SKU_05,C,6,8,3
201805,SKU_53,C,6,8,80
201805,SKU_54,C,5,8,9
201805,SKU_07,D,6,9,2346
201805,SKU_59,D,6,7,198
201805,SKU_08,D,7,8,1693
201805,SKU_60,D,8,7,183
201805,SKU_09,D,7,7,217
201805,SKU_10,D,6,7,444
201805,SKU_11,D,7,7,224
201805,SKU_12,D,5,9,640
201805,SKU_13,D,8,8,384
201805,SKU_14,D,5,7,790
201805,SKU_15,D,5,7,264
201805,SKU_16,D,4,7,429
201805,SKU_17,F,7,15,65
201805,SKU_56,F,6,12,44
201805,SKU_19,F,7,14,197
201805,SKU_61,F,6,12,85
201805,SKU_20,F,7,13,19
201805,SKU_21,F,6,12,55
201805,SKU_22,F,7,13,55
201805,SKU_24,F,6,9,50
201805,SKU_57,F,6,11,145
201805,SKU_25,F,6,9,32
201805,SKU_64,F,6,11,145
201805,SKU_26,H,5,8,72
201805,SKU_27,I,5,5,339
201805,SKU_28,I,15,3,18
201805,SKU_29,I,5,8,63
201805,SKU_30,I,5,4,152
201805,SKU_31,I,10,3,20
201805,SKU_32,I,4,6,229
201805,SKU_33,G,8,15,17
201805,SKU_34,G,4,7,107
201805,SKU_35,G,4,7,131
201805,SKU_36,J,4,11,86
201805,SKU_37,J,4,10,373
201805,SKU_38,J,4,9,15
201805,SKU_39,J,4,11,138
201805,SKU_40,J,4,10,610
201805,SKU_41,J,6,11,287
201805,SKU_42,J,6,11,452
201805,SKU_43,J,5,10,171
201805,SKU_44,J,5,10,273
201805,SKU_45,J,4,9,1
201805,SKU_46,K,5,9,469
201805,SKU_66,K,6,8,97
201805,SKU_47,K,5,9,632
201805,SKU_67,K,6,8,95
201805,SKU_48,L,40,9,115
201805,SKU_68,M,40,8,16
201805,SKU_65,M,80,11,73
201805,SKU_51,N,100,6,583
201805,SKU_52,N,100,5,608
201805,SKU_55,N,50,3,106
201806,SKU_01,A,13,5,835
201806,SKU_02,B,7,7,13
201806,SKU_03,B,7,6,453
201806,SKU_04,C,4,6,2
201806,SKU_05,C,6,8,17
201806,SKU_53,C,6,8,111
201806,SKU_06,C,6,8,0
201806,SKU_54,C,5,8,55
201806,SKU_07,D,6,9,2402
201806,SKU_59,D,6,7,416
201806,SKU_08,D,7,8,1597
201806,SKU_60,D,8,7,334
201806,SKU_09,D,7,7,224
201806,SKU_10,D,6,7,37
201806,SKU_11,D,7,7,37
201806,SKU_12,D,5,9,1235
201806,SKU_13,D,8,8,295
201806,SKU_14,D,5,7,648
201806,SKU_15,D,5,7,95
201806,SKU_16,D,4,7,379
201806,SKU_17,F,7,15,33
201806,SKU_56,F,6,12,315
201806,SKU_19,F,7,14,84
201806,SKU_61,F,6,12,445
201806,SKU_62,F,6,12,8
201806,SKU_20,F,7,13,32
201806,SKU_63,F,6,12,5
201806,SKU_21,F,6,12,97
201806,SKU_22,F,7,13,37
201806,SKU_57,F,6,11,116
201806,SKU_64,F,6,11,254
201806,SKU_58,G,8,11,4
201806,SKU_69,G,8,11,5
201806,SKU_26,H,5,8,94
201806,SKU_27,I,5,5,324
201806,SKU_28,I,15,3,17
201806,SKU_29,I,5,8,63
201806,SKU_30,I,5,4,126
201806,SKU_31,I,10,3,19
201806,SKU_32,I,4,6,203
201806,SKU_33,G,8,15,9
201806,SKU_34,G,4,7,104
201806,SKU_35,G,4,7,125
201806,SKU_36,J,4,11,207
201806,SKU_37,J,4,10,597
201806,SKU_38,J,4,9,23
201806,SKU_39,J,4,11,277
201806,SKU_40,J,4,10,829
201806,SKU_41,J,6,11,289
201806,SKU_42,J,6,11,538
201806,SKU_43,J,5,10,143
201806,SKU_44,J,5,10,177
201806,SKU_45,J,4,9,45
201806,SKU_46,K,5,9,533
201806,SKU_66,K,6,8,60
201806,SKU_47,K,5,9,751
201806,SKU_67,K,6,8,84
201806,SKU_48,L,40,9,98
201806,SKU_68,M,40,8,16
201806,SKU_65,M,80,11,82
201806,SKU_51,N,100,6,620
201806,SKU_52,N,100,5,58
201806,SKU_55,N,50,3,65
201807,SKU_01,A,13,5,606
201807,SKU_02,B,7,7,2
201807,SKU_03,B,7,6,285
201807,SKU_04,C,4,6,1
201807,SKU_05,C,6,8,28
201807,SKU_53,C,6,8,20
201807,SKU_54,C,5,8,41
201807,SKU_07,D,6,9,2801
201807,SKU_59,D,6,7,117
201807,SKU_08,D,7,8,2155
201807,SKU_60,D,8,7,59
201807,SKU_09,D,7,7,165
201807,SKU_10,D,6,7,1436
201807,SKU_11,D,7,7,109
201807,SKU_12,D,5,9,1106
201807,SKU_13,D,8,8,320
201807,SKU_14,D,5,7,881
201807,SKU_15,D,5,7,121
201807,SKU_16,D,4,7,393
201807,SKU_17,F,7,15,28
201807,SKU_56,F,6,12,157
201807,SKU_18,F,7,12,0
201807,SKU_19,F,7,14,77
201807,SKU_61,F,6,12,237
201807,SKU_62,F,6,12,1
201807,SKU_20,F,7,13,10
201807,SKU_21,F,6,12,56
201807,SKU_22,F,7,13,57
201807,SKU_24,F,6,9,18
201807,SKU_57,F,6,11,103
201807,SKU_25,F,6,9,68
201807,SKU_64,F,6,11,209
201807,SKU_58,G,8,11,0
201807,SKU_69,G,8,11,1
201807,SKU_26,H,5,8,87
201807,SKU_27,I,5,5,358
201807,SKU_28,I,15,3,30
201807,SKU_29,I,5,8,109
201807,SKU_30,I,5,4,165
201807,SKU_31,I,10,3,35
201807,SKU_32,I,4,6,272
201807,SKU_33,G,8,15,10
201807,SKU_34,G,4,7,78
201807,SKU_35,G,4,7,113
201807,SKU_36,J,4,11,82
201807,SKU_37,J,4,10,312
201807,SKU_39,J,4,11,135
201807,SKU_40,J,4,10,560
201807,SKU_41,J,6,11,335
201807,SKU_42,J,6,11,547
201807,SKU_43,J,5,10,193
201807,SKU_44,J,5,10,239
201807,SKU_45,J,4,9,2
201807,SKU_46,K,5,9,453
201807,SKU_66,K,6,8,53
201807,SKU_47,K,5,9,548
201807,SKU_67,K,6,8,68
201807,SKU_48,L,40,9,75
201807,SKU_68,M,40,8,9
201807,SKU_65,M,80,11,42
201807,SKU_51,N,100,6,432
201807,SKU_52,N,100,5,489
201807,SKU_55,N,50,3,20
201808,SKU_01,A,13,5,852
201808,SKU_02,B,7,7,0
201808,SKU_03,B,7,6,485
201808,SKU_04,C,4,6,7
201808,SKU_05,C,6,8,26
201808,SKU_53,C,6,8,90
201808,SKU_54,C,5,8,39
201808,SKU_07,D,6,9,1948
201808,SKU_59,D,6,7,103
201808,SKU_08,D,7,8,1233
201808,SKU_60,D,8,7,50
201808,SKU_09,D,7,7,227
201808,SKU_10,D,6,7,445
201808,SKU_11,D,7,7,190
201808,SKU_12,D,5,9,748
201808,SKU_13,D,8,8,219
201808,SKU_14,D,5,7,717
201808,SKU_15,D,5,7,176
201808,SKU_16,D,4,7,307
201808,SKU_70,B,6,6,218
201808,SKU_71,B,8,7,80
201808,SKU_72,B,6,6,283
201808,SKU_73,B,7,7,129
201808,SKU_74,B,5,6,132
201808,SKU_75,B,6,7,76
201808,SKU_17,F,7,15,9
201808,SKU_56,F,6,12,107
201808,SKU_76,F,6,13,99
201808,SKU_19,F,7,14,26
201808,SKU_61,F,6,12,135
201808,SKU_62,F,6,12,10
201808,SKU_20,F,7,13,7
201808,SKU_21,F,6,12,80
201808,SKU_22,F,7,13,25
201808,SKU_24,F,6,9,10
201808,SKU_57,F,6,11,108
201808,SKU_25,F,6,9,45
201808,SKU_64,F,6,11,95
201808,SKU_77,F,6,13,173
201808,SKU_58,G,8,11,1
201808,SKU_69,G,8,11,3
201808,SKU_26,H,5,8,98
201808,SKU_27,I,5,5,455
201808,SKU_28,I,15,3,41
201808,SKU_29,I,5,8,53
201808,SKU_30,I,5,4,214
201808,SKU_31,I,10,3,40
201808,SKU_32,I,4,6,311
201808,SKU_33,G,8,15,6
201808,SKU_34,G,4,7,110
201808,SKU_35,G,4,7,160
201808,SKU_36,J,4,11,83
201808,SKU_37,J,4,10,384
201808,SKU_39,J,4,11,134
201808,SKU_40,J,4,10,588
201808,SKU_41,J,6,11,210
201808,SKU_42,J,6,11,432
201808,SKU_43,J,5,10,269
201808,SKU_44,J,5,10,232
201808,SKU_45,J,4,9,0
201808,SKU_78,J,6,11,172
201808,SKU_46,K,5,9,542
201808,SKU_66,K,6,8,105
201808,SKU_47,K,5,9,686
201808,SKU_67,K,6,8,111
201808,SKU_48,L,40,9,115
201808,SKU_68,M,40,8,10
201808,SKU_65,M,80,11,51
201808,SKU_51,N,100,6,782
201808,SKU_52,N,100,5,533
201808,SKU_55,N,50,3,70
201809,SKU_01,A,13,5,946
201809,SKU_79,A,6,3,33
201809,SKU_02,B,7,7,6
201809,SKU_03,B,7,6,526
201809,SKU_05,C,6,8,10
201809,SKU_53,C,6,8,95
201809,SKU_54,C,5,8,92
201809,SKU_07,D,6,9,2180
201809,SKU_59,D,6,7,283
201809,SKU_08,D,7,8,1541
201809,SKU_60,D,8,7,216
201809,SKU_09,D,7,7,207
201809,SKU_10,D,6,7,611
201809,SKU_11,D,7,7,142
201809,SKU_12,D,5,9,976
201809,SKU_13,D,8,8,388
201809,SKU_14,D,5,7,655
201809,SKU_15,D,5,7,173
201809,SKU_16,D,4,7,416
201809,SKU_70,B,6,6,170
201809,SKU_71,B,8,7,110
201809,SKU_72,B,6,6,264
201809,SKU_73,B,7,7,165
201809,SKU_74,B,5,6,163
201809,SKU_75,B,6,7,92
201809,SKU_17,F,7,15,8
201809,SKU_56,F,6,12,24
201809,SKU_80,F,6,13,71
201809,SKU_76,F,6,13,312
201809,SKU_81,F,2,4,4
201809,SKU_82,F,2,4,12
201809,SKU_19,F,7,14,42
201809,SKU_62,F,6,12,1
201809,SKU_20,F,7,13,10
201809,SKU_21,F,6,12,135
201809,SKU_22,F,7,13,23
201809,SKU_83,F,6,13,147
201809,SKU_77,F,6,13,322
201809,SKU_26,H,5,8,159
201809,SKU_27,I,5,5,479
201809,SKU_28,I,15,3,25
201809,SKU_29,I,5,8,77
201809,SKU_30,I,5,4,226
201809,SKU_31,I,10,3,38
201809,SKU_32,I,4,6,363
201809,SKU_33,G,8,15,11
201809,SKU_34,G,4,7,170
201809,SKU_35,G,4,7,170
201809,SKU_36,J,4,11,160
201809,SKU_37,J,4,10,458
201809,SKU_84,J,5,11,150
201809,SKU_85,J,5,11,105
201809,SKU_39,J,4,11,269
201809,SKU_40,J,4,10,699
201809,SKU_41,J,6,11,266
201809,SKU_44,J,5,10,201
201809,SKU_86,J,4,10,16
201809,SKU_87,J,6,11,132
201809,SKU_78,J,6,11,600
201809,SKU_46,K,5,9,376
201809,SKU_66,K,6,8,68
201809,SKU_47,K,5,9,303
201809,SKU_67,K,6,8,87
201809,SKU_88,K,5,10,490
201809,SKU_89,K,5,10,265
201809,SKU_90,K,2,4,13
201809,SKU_48,L,40,9,87
201809,SKU_68,M,40,8,15
201809,SKU_65,M,80,11,58
201809,SKU_51,N,100,6,956
201809,SKU_52,N,100,5,486
201809,SKU_55,N,50,3,166
201810,SKU_01,A,13,5,697
201810,SKU_03,B,7,6,139
201810,SKU_05,C,6,8,8
201810,SKU_53,C,6,8,90
201810,SKU_54,C,5,8,11
201810,SKU_07,D,6,9,2119
201810,SKU_59,D,6,7,165
201810,SKU_08,D,7,8,1513
201810,SKU_60,D,8,7,163
201810,SKU_09,D,7,7,433
201810,SKU_10,D,6,7,447
201810,SKU_11,D,7,7,205
201810,SKU_12,D,5,9,735
201810,SKU_13,D,8,8,269
201810,SKU_14,D,5,7,603
201810,SKU_15,D,5,7,205
201810,SKU_16,D,4,7,437
201810,SKU_70,B,6,6,124
201810,SKU_71,B,8,7,94
201810,SKU_72,B,6,6,225
201810,SKU_73,B,7,7,162
201810,SKU_74,B,5,6,182
201810,SKU_75,B,6,7,104
201810,SKU_91,A,13,6,23
201810,SKU_17,F,7,15,3
201810,SKU_80,F,6,13,129
201810,SKU_76,F,6,13,357
201810,SKU_19,F,7,14,23
201810,SKU_62,F,6,12,3
201810,SKU_20,F,7,13,8
201810,SKU_21,F,6,12,96
201810,SKU_22,F,7,13,4
201810,SKU_83,F,6,13,135
201810,SKU_77,F,6,13,299
201810,SKU_26,H,5,8,94
201810,SKU_27,I,5,5,358
201810,SKU_28,I,15,3,26
201810,SKU_29,I,5,8,58
201810,SKU_30,I,5,4,211
201810,SKU_31,I,10,3,30
201810,SKU_32,I,4,6,228
201810,SKU_33,G,8,15,7
201810,SKU_34,G,4,7,114
201810,SKU_92,G,4,7,83
201810,SKU_36,J,4,11,142
201810,SKU_37,J,4,10,287
201810,SKU_93,J,4,10,50
201810,SKU_84,J,5,11,226
201810,SKU_85,J,5,11,249
201810,SKU_39,J,4,11,182
201810,SKU_94,J,4,9,4
201810,SKU_86,J,4,10,475
201810,SKU_87,J,6,11,315
201810,SKU_78,J,6,11,532
201810,SKU_66,K,6,8,66
201810,SKU_67,K,6,8,84
201810,SKU_88,K,5,10,708
201810,SKU_89,K,5,10,575
201810,SKU_95,K,2,4,3
201810,SKU_48,L,40,9,163
201810,SKU_68,M,40,8,20
201810,SKU_65,M,80,11,72
201810,SKU_51,N,100,6,1215
201810,SKU_52,N,100,5,627
201810,SKU_55,N,50,3,53
201811,SKU_01,A,13,5,854
201811,SKU_02,B,7,7,2
201811,SKU_03,B,7,6,223
201811,SKU_05,C,6,8,27
201811,SKU_53,C,6,8,77
201811,SKU_54,C,5,8,55
201811,SKU_07,D,6,9,2512
201811,SKU_59,D,6,7,398
201811,SKU_08,D,7,8,1657
201811,SKU_60,D,8,7,286
201811,SKU_09,D,7,7,208
201811,SKU_10,D,6,7,670
201811,SKU_11,D,7,7,138
201811,SKU_12,D,5,9,826
201811,SKU_13,D,8,8,377
201811,SKU_14,D,5,7,1044
201811,SKU_15,D,5,7,159
201811,SKU_16,D,4,7,447
201811,SKU_70,B,6,6,83
201811,SKU_71,B,8,7,89
201811,SKU_72,B,6,6,142
201811,SKU_73,B,7,7,73
201811,SKU_74,B,5,6,91
201811,SKU_75,B,6,7,96
201811,SKU_91,A,13,6,60
201811,SKU_17,F,7,15,4
201811,SKU_80,F,6,13,55
201811,SKU_76,F,6,13,126
201811,SKU_19,F,7,14,20
201811,SKU_20,F,7,13,6
201811,SKU_21,F,6,12,81
201811,SKU_22,F,7,13,3
201811,SKU_83,F,6,13,223
201811,SKU_77,F,6,13,444
201811,SKU_26,H,5,8,138
201811,SKU_27,I,5,5,345
201811,SKU_28,I,15,3,14
201811,SKU_29,I,5,8,58
201811,SKU_30,I,5,4,241
201811,SKU_31,I,10,3,12
201811,SKU_32,I,4,6,232
201811,SKU_33,G,8,15,5
201811,SKU_34,G,4,7,87
201811,SKU_96,G,4,6,13
201811,SKU_92,G,4,7,133
201811,SKU_36,J,4,11,101
201811,SKU_97,J,4,10,0
201811,SKU_98,J,4,8,5
201811,SKU_93,J,4,10,336
201811,SKU_84,J,5,11,167
201811,SKU_85,J,5,11,353
201811,SKU_39,J,4,11,147
201811,SKU_86,J,4,10,700
201811,SKU_45,J,4,9,1
201811,SKU_87,J,6,11,280
201811,SKU_78,J,6,11,423
201811,SKU_99,J,5,9,0
201811,SKU_66,K,6,8,64
201811,SKU_67,K,6,8,68
201811,SKU_100,K,6,8,22
201811,SKU_88,K,5,10,664
201811,SKU_89,K,5,10,535
201811,SKU_101,K,5,7,40
201811,SKU_102,K,5,7,49
201811,SKU_48,L,40,9,59
201811,SKU_68,M,40,8,14
201811,SKU_65,M,80,11,49
201811,SKU_51,N,100,6,396
201811,SKU_52,N,100,5,479
201811,SKU_55,N,50,3,36
201812,SKU_01,A,13,5,11
201812,SKU_02,B,7,7,1
201812,SKU_03,B,7,6,170
201812,SKU_05,C,6,8,12
201812,SKU_53,C,6,8,65
201812,SKU_54,C,5,8,38
201812,SKU_07,D,6,9,1760
201812,SKU_59,D,6,7,362
201812,SKU_08,D,7,8,1473
201812,SKU_60,D,8,7,236
201812,SKU_09,D,7,7,179
201812,SKU_10,D,6,7,530
201812,SKU_11,D,7,7,91
201812,SKU_12,D,5,9,1056
201812,SKU_13,D,8,8,208
201812,SKU_14,D,5,7,893
201812,SKU_15,D,5,7,95
201812,SKU_16,D,4,7,504
201812,SKU_70,B,6,6,70
201812,SKU_71,B,8,7,56
201812,SKU_72,B,6,6,82
201812,SKU_73,B,7,7,202
201812,SKU_74,B,5,6,48
201812,SKU_75,B,6,7,145
201812,SKU_103,A,13,6,651
201812,SKU_91,A,13,6,13
201812,SKU_17,F,7,15,2
201812,SKU_80,F,6,13,67
201812,SKU_76,F,6,13,99
201812,SKU_19,F,7,14,22
201812,SKU_20,F,7,13,1
201812,SKU_21,F,6,12,61
201812,SKU_83,F,6,13,150
201812,SKU_77,F,6,13,278
201812,SKU_26,H,5,8,91
201812,SKU_27,I,5,5,213
201812,SKU_28,I,15,3,11
201812,SKU_29,I,5,8,44
201812,SKU_30,I,5,4,110
201812,SKU_31,I,10,3,13
201812,SKU_32,I,4,6,171
201812,SKU_33,G,8,15,11
201812,SKU_96,G,4,6,156
201812,SKU_92,G,4,7,210
201812,SKU_36,J,4,11,63
201812,SKU_97,J,4,10,1
201812,SKU_93,J,4,10,335
201812,SKU_84,J,5,11,117
201812,SKU_85,J,5,11,153
201812,SKU_39,J,4,11,78
201812,SKU_104,J,4,10,2
201812,SKU_86,J,4,10,456
201812,SKU_87,J,6,11,392
201812,SKU_78,J,6,11,679
201812,SKU_66,K,6,8,73
201812,SKU_100,K,6,8,83
201812,SKU_88,K,5,10,485
201812,SKU_89,K,5,10,420
201812,SKU_48,L,40,9,113
201812,SKU_68,M,40,8,12
201812,SKU_65,M,80,11,44
201812,SKU_51,N,100,6,293
201812,SKU_52,N,100,5,508
201812,SKU_55,N,50,3,91
201901,SKU_03,B,7,6,6
201901,SKU_05,C,6,8,8
201901,SKU_53,C,6,8,28
201901,SKU_54,C,5,8,34
201901,SKU_07,D,6,9,2703
201901,SKU_59,D,6,7,149
201901,SKU_08,D,7,8,1510
201901,SKU_60,D,8,7,144
201901,SKU_09,D,7,7,256
201901,SKU_10,D,6,7,709
201901,SKU_11,D,7,7,172
201901,SKU_12,D,5,9,974
201901,SKU_105,D,9,8,3
201901,SKU_106,D,7,9,9
201901,SKU_13,D,8,8,313
201901,SKU_14,D,5,7,772
201901,SKU_15,D,5,7,174
201901,SKU_16,D,4,7,275
201901,SKU_70,B,6,6,72
201901,SKU_71,B,8,7,94
201901,SKU_72,B,6,6,132
201901,SKU_73,B,7,7,90
201901,SKU_74,B,5,6,98
201901,SKU_75,B,6,7,61
201901,SKU_103,A,13,6,764
201901,SKU_91,A,13,6,38
201901,SKU_17,F,7,15,5
201901,SKU_80,F,6,13,174
201901,SKU_76,F,6,13,398
201901,SKU_19,F,7,14,20
201901,SKU_20,F,7,13,4
201901,SKU_107,F,6,12,145
201901,SKU_83,F,6,13,153
201901,SKU_77,F,6,13,393
201901,SKU_69,G,8,11,7
201901,SKU_26,H,5,8,106
201901,SKU_27,I,5,5,332
201901,SKU_28,I,15,3,20
201901,SKU_29,I,5,8,66
201901,SKU_30,I,5,4,337
201901,SKU_31,I,10,3,28
201901,SKU_32,I,4,6,247
201901,SKU_33,G,8,15,5
201901,SKU_96,G,4,6,168
201901,SKU_92,G,4,7,215
201901,SKU_97,J,4,10,95
201901,SKU_93,J,4,10,326
201901,SKU_84,J,5,11,160
201901,SKU_85,J,5,11,195
201901,SKU_104,J,4,10,163
201901,SKU_86,J,4,10,638
201901,SKU_87,J,6,11,339
201901,SKU_78,J,6,11,544
201901,SKU_108,K,6,7,73
201901,SKU_100,K,6,8,120
201901,SKU_88,K,5,10,747
201901,SKU_89,K,5,10,570
201901,SKU_101,K,5,7,30
201901,SKU_102,K,5,7,47
201901,SKU_48,L,40,9,73
201901,SKU_68,M,40,8,11
201901,SKU_65,M,80,11,44
201901,SKU_51,N,100,6,502
201901,SKU_52,N,100,5,495
201901,SKU_55,N,50,3,96
201902,SKU_79,A,6,3,2
201902,SKU_03,B,7,6,14
201902,SKU_05,C,6,8,1
