Date,SKU,Group,Units Pkg,Avg Price Pkg,Sales Pkg,Turnover per month,Avg Price Pkg binned,Sales Pkg binned,Low avg price,Medium avg price,High avg price
2021-12-01,SKU_75,B,6,7,245,1715,Low,Low,1,0,0
2021-12-01,SKU_103,A,13,6,402,2412,Low,Low,1,0,0
2021-12-01,SKU_91,A,13,6,460,2760,Low,Low,1,0,0
2021-12-01,SKU_109,F,5,12,86,1032,Medium,Low,0,1,0
2021-12-01,SKU_107,F,6,12,405,4860,Medium,Low,0,1,0
2021-12-01,SKU_145,F,5,11,110,1210,Medium,Low,0,1,0
2021-12-01,SKU_121,I,5,3,53,159,Low,Low,1,0,0
2021-12-01,SKU_144,U,14,6,20,120,Low,Low,1,0,0
2021-12-01,SKU_149,I,5,6,331,1986,Low,Low,1,0,0
2021-12-01,SKU_150,I,5,6,194,1164,Low,Low,1,0,0
2021-12-01,SKU_134,I,4,8,250,2000,Low,Low,1,0,0
2021-12-01,SKU_135,I,5,4,309,1236,Low,Low,1,0,0
2021-12-01,SKU_157,I,4,2,0,0,Low,Low,1,0,0
2021-12-01,SKU_26,H,5,8,135,1080,Low,Low,1,0,0
2021-12-01,SKU_151,I,4,7,320,2240,Low,Low,1,0,0
2021-12-01,SKU_152,I,4,7,257,1799,Low,Low,1,0,0
2021-12-01,SKU_29,I,5,8,96,768,Low,Low,1,0,0
2021-12-01,SKU_30,I,5,4,191,764,Low,Low,1,0,0
2021-12-01,SKU_123,Q,5,11,52,572,Medium,Low,0,1,0
2021-12-01,SKU_124,Q,5,11,66,726,Medium,Low,0,1,0
2021-12-01,SKU_125,O,4,12,325,3900,Medium,Low,0,1,0
2021-12-01,SKU_126,O,4,12,413,4956,Medium,Low,0,1,0
2021-12-01,SKU_127,R,5,10,88,880,Low,Low,1,0,0
2021-12-01,SKU_128,R,5,10,104,1040,Low,Low,1,0,0
2021-12-01,SKU_129,S,5,10,42,420,Low,Low,1,0,0
2021-12-01,SKU_130,S,5,10,65,650,Low,Low,1,0,0
2021-12-01,SKU_136,K,8,14,518,7252,Medium,Low,0,1,0
2021-12-01,SKU_137,K,8,14,845,11830,Medium,Low,0,1,0
2021-12-01,SKU_153,O,5,14,282,3948,Medium,Low,0,1,0
2021-12-01,SKU_154,O,5,14,458,6412,Medium,Low,0,1,0
2021-12-01,SKU_172,H,5,8,76,608,Low,Low,1,0,0
2021-12-01,SKU_111,K,5,9,354,3186,Low,Low,1,0,0
2021-12-01,SKU_148,K,5,10,1100,11000,Low,Low,1,0,0
2021-12-01,SKU_112,K,5,9,696,6264,Low,Low,1,0,0
2021-12-01,SKU_147,K,5,9,1199,10791,Low,Medium,1,0,0
2021-12-01,SKU_88,K,5,10,411,4110,Low,Low,1,0,0
2021-12-01,SKU_89,K,5,10,296,2960,Low,Low,1,0,0
2021-12-01,SKU_131,P,4,11,187,2057,Medium,Low,0,1,0
2021-12-01,SKU_132,P,4,11,333,3663,Medium,Low,0,1,0
2021-12-01,SKU_159,X,0,26,0,0,High,Low,0,0,1
2021-12-01,SKU_160,X,0,26,0,0,High,Low,0,0,1
2021-12-01,SKU_161,V,6,15,69,1035,Medium,Low,0,1,0
2021-12-01,SKU_162,V,6,15,176,2640,Medium,Low,0,1,0
2021-12-01,SKU_163,V,5,15,133,1995,Medium,Low,0,1,0
2021-12-01,SKU_164,V,5,13,326,4238,Medium,Low,0,1,0
2021-12-01,SKU_165,V,5,13,773,10049,Medium,Low,0,1,0
2021-12-01,SKU_166,W,5,14,64,896,Medium,Low,0,1,0
2021-12-01,SKU_167,W,5,14,102,1428,Medium,Low,0,1,0
2021-12-01,SKU_168,W,5,12,530,6360,Medium,Low,0,1,0
2021-12-01,SKU_169,W,5,12,880,10560,Medium,Low,0,1,0
2021-12-01,SKU_119,M,80,13,42,546,Medium,Low,0,1,0
2021-12-01,SKU_120,M,80,10,64,640,Low,Low,1,0,0
2021-12-01,SKU_51,N,100,6,134,804,Low,Low,1,0,0
2021-12-01,SKU_113,N,100,6,415,2490,Low,Low,1,0,0
2021-12-01,SKU_55,N,50,3,73,219,Low,Low,1,0,0
2021-12-01,SKU_170,Y,40,12,53,636,Medium,Low,0,1,0
2021-12-01,SKU_171,Y,40,9,78,702,Low,Low,1,0,0
2021-12-01,SKU_143,T,100,12,1,12,Medium,Low,0,1,0
2022-01-01,SKU_54,C,5,8,1,8,Low,Low,1,0,0
2022-01-01,SKU_07,D,6,9,1567,14103,Low,Medium,1,0,0
2022-01-01,SKU_09,D,7,7,449,3143,Low,Low,1,0,0
2022-01-01,SKU_10,D,6,7,1225,8575,Low,Medium,1,0,0
2022-01-01,SKU_12,D,5,9,960,8640,Low,Low,1,0,0
2022-01-01,SKU_14,D,5,7,1785,12495,Low,Medium,1,0,0
2022-01-01,SKU_16,D,4,7,1222,8554,Low,Medium,1,0,0
2022-01-01,SKU_155,D,6,9,297,2673,Low,Low,1,0,0
2022-01-01,SKU_156,D,6,10,985,9850,Low,Low,1,0,0
2022-01-01,SKU_70,B,6,6,222,1332,Low,Low,1,0,0
2022-01-01,SKU_71,B,8,7,333,2331,Low,Low,1,0,0
2022-01-01,SKU_72,B,6,6,678,4068,Low,Low,1,0,0
2022-01-01,SKU_73,B,7,7,649,4543,Low,Low,1,0,0
2022-01-01,SKU_74,B,5,6,220,1320,Low,Low,1,0,0
2022-01-01,SKU_75,B,6,7,253,1771,Low,Low,1,0,0
2022-01-01,SKU_103,A,13,6,413,2478,Low,Low,1,0,0
2022-01-01,SKU_91,A,13,6,499,2994,Low,Low,1,0,0
2022-01-01,SKU_109,F,5,12,205,2460,Medium,Low,0,1,0
2022-01-01,SKU_107,F,6,12,416,4992,Medium,Low,0,1,0
2022-01-01,SKU_145,F,5,11,211,2321,Medium,Low,0,1,0
2022-01-01,SKU_121,I,5,3,28,84,Low,Low,1,0,0
2022-01-01,SKU_144,U,14,6,33,198,Low,Low,1,0,0
2022-01-01,SKU_149,I,5,6,246,1476,Low,Low,1,0,0
2022-01-01,SKU_150,I,5,6,287,1722,Low,Low,1,0,0
2022-01-01,SKU_134,I,4,8,190,1520,Low,Low,1,0,0
2022-01-01,SKU_135,I,5,4,247,988,Low,Low,1,0,0
2022-01-01,SKU_157,I,4,2,0,0,Low,Low,1,0,0
2022-01-01,SKU_26,H,5,8,138,1104,Low,Low,1,0,0
2022-01-01,SKU_151,I,4,7,208,1456,Low,Low,1,0,0
2022-01-01,SKU_152,I,4,7,349,2443,Low,Low,1,0,0
2022-01-01,SKU_114,I,5,4,9,36,Low,Low,1,0,0
2022-01-01,SKU_29,I,5,8,76,608,Low,Low,1,0,0
2022-01-01,SKU_30,I,5,4,135,540,Low,Low,1,0,0
2022-01-01,SKU_123,Q,5,11,57,627,Medium,Low,0,1,0
2022-01-01,SKU_124,Q,5,11,71,781,Medium,Low,0,1,0
2022-01-01,SKU_125,O,4,12,356,4272,Medium,Low,0,1,0
2022-01-01,SKU_126,O,4,12,479,5748,Medium,Low,0,1,0
2022-01-01,SKU_127,R,5,10,105,1050,Low,Low,1,0,0
2022-01-01,SKU_128,R,5,10,118,1180,Low,Low,1,0,0
2022-01-01,SKU_129,S,5,10,52,520,Low,Low,1,0,0
2022-01-01,SKU_130,S,5,10,71,710,Low,Low,1,0,0
2022-01-01,SKU_136,K,8,14,517,7238,Medium,Low,0,1,0
2022-01-01,SKU_137,K,8,14,787,11018,Medium,Low,0,1,0
2022-01-01,SKU_153,O,5,14,355,4970,Medium,Low,0,1,0
2022-01-01,SKU_154,O,5,14,668,9352,Medium,Low,0,1,0
2022-01-01,SKU_172,H,5,8,28,224,Low,Low,1,0,0
2022-01-01,SKU_111,K,5,9,422,3798,Low,Low,1,0,0
2022-01-01,SKU_148,K,5,10,1067,10670,Low,Low,1,0,0
2022-01-01,SKU_112,K,5,9,791,7119,Low,Low,1,0,0
2022-01-01,SKU_147,K,5,9,1011,9099,Low,Low,1,0,0
2022-01-01,SKU_88,K,5,10,517,5170,Low,Low,1,0,0
2022-01-01,SKU_89,K,5,10,441,4410,Low,Low,1,0,0
2022-01-01,SKU_131,P,4,11,187,2057,Medium,Low,0,1,0
2022-01-01,SKU_132,P,4,11,372,4092,Medium,Low,0,1,0
2022-01-01,SKU_173,P,5,15,419,6285,Medium,Low,0,1,0
2022-01-01,SKU_174,P,5,14,417,5838,Medium,Low,0,1,0
2022-01-01,SKU_158,X,0,26,1,26,High,Low,0,0,1
2022-01-01,SKU_159,X,0,26,0,0,High,Low,0,0,1
2022-01-01,SKU_160,X,0,26,5,130,High,Low,0,0,1
2022-01-01,SKU_161,V,6,15,45,675,Medium,Low,0,1,0
2022-01-01,SKU_162,V,6,15,433,6495,Medium,Low,0,1,0
2022-01-01,SKU_163,V,5,15,239,3585,Medium,Low,0,1,0
2022-01-01,SKU_164,V,5,13,340,4420,Medium,Low,0,1,0
2022-01-01,SKU_165,V,5,13,1117,14521,Medium,Low,0,1,0
2022-01-01,SKU_166,W,5,14,65,910,Medium,Low,0,1,0
2022-01-01,SKU_167,W,5,14,105,1470,Medium,Low,0,1,0
2022-01-01,SKU_168,W,5,12,699,8388,Medium,Low,0,1,0
2022-01-01,SKU_169,W,5,12,1280,15360,Medium,Medium,0,1,0
2022-01-01,SKU_119,M,80,13,55,715,Medium,Low,0,1,0
2022-01-01,SKU_120,M,80,10,106,1060,Low,Low,1,0,0
2022-01-01,SKU_51,N,100,6,181,1086,Low,Low,1,0,0
2022-01-01,SKU_113,N,100,6,692,4152,Low,Low,1,0,0
2022-01-01,SKU_55,N,50,3,72,216,Low,Low,1,0,0
2022-01-01,SKU_170,Y,40,12,11,132,Medium,Low,0,1,0
2022-01-01,SKU_171,Y,40,9,130,1170,Low,Low,1,0,0
2022-01-01,SKU_143,T,100,12,0,0,Medium,Low,0,1,0
2022-02-01,SKU_07,D,6,9,1103,9927,Low,Low,1,0,0
2022-02-01,SKU_09,D,7,7,337,2359,Low,Low,1,0,0
2022-02-01,SKU_10,D,6,7,1184,8288,Low,Medium,1,0,0
2022-02-01,SKU_12,D,5,9,706,6354,Low,Low,1,0,0
2022-02-01,SKU_14,D,5,7,1597,11179,Low,Medium,1,0,0
2022-02-01,SKU_16,D,4,7,1106,7742,Low,Low,1,0,0
2022-02-01,SKU_155,D,6,9,243,2187,Low,Low,1,0,0
2022-02-01,SKU_156,D,6,10,625,6250,Low,Low,1,0,0
2022-02-01,SKU_70,B,6,6,357,2142,Low,Low,1,0,0
2022-02-01,SKU_71,B,8,7,401,2807,Low,Low,1,0,0
2022-02-01,SKU_72,B,6,6,684,4104,Low,Low,1,0,0
2022-02-01,SKU_73,B,7,7,602,4214,Low,Low,1,0,0
2022-02-01,SKU_74,B,5,6,367,2202,Low,Low,1,0,0
2022-02-01,SKU_75,B,6,7,531,3717,Low,Low,1,0,0
2022-02-01,SKU_103,A,13,6,387,2322,Low,Low,1,0,0
2022-02-01,SKU_91,A,13,6,434,2604,Low,Low,1,0,0
2022-02-01,SKU_109,F,5,12,30,360,Medium,Low,0,1,0
2022-02-01,SKU_145,F,5,11,7,77,Medium,Low,0,1,0
2022-02-01,SKU_121,I,5,3,29,87,Low,Low,1,0,0
2022-02-01,SKU_144,U,14,6,29,174,Low,Low,1,0,0
2022-02-01,SKU_149,I,5,6,182,1092,Low,Low,1,0,0
2022-02-01,SKU_150,I,5,6,82,492,Low,Low,1,0,0
2022-02-01,SKU_134,I,4,8,205,1640,Low,Low,1,0,0
2022-02-01,SKU_135,I,5,4,207,828,Low,Low,1,0,0
2022-02-01,SKU_26,H,5,8,116,928,Low,Low,1,0,0
2022-02-01,SKU_151,I,4,7,164,1148,Low,Low,1,0,0
2022-02-01,SKU_152,I,4,7,221,1547,Low,Low,1,0,0
2022-02-01,SKU_114,I,5,4,3,12,Low,Low,1,0,0
2022-02-01,SKU_29,I,5,8,53,424,Low,Low,1,0,0
2022-02-01,SKU_30,I,5,4,140,560,Low,Low,1,0,0
2022-02-01,SKU_123,Q,5,11,36,396,Medium,Low,0,1,0
2022-02-01,SKU_124,Q,5,11,56,616,Medium,Low,0,1,0
2022-02-01,SKU_125,O,4,12,232,2784,Medium,Low,0,1,0
2022-02-01,SKU_126,O,4,12,427,5124,Medium,Low,0,1,0
2022-02-01,SKU_127,R,5,10,64,640,Low,Low,1,0,0
2022-02-01,SKU_128,R,5,10,93,930,Low,Low,1,0,0
2022-02-01,SKU_129,S,5,10,33,330,Low,Low,1,0,0
2022-02-01,SKU_130,S,5,10,50,500,Low,Low,1,0,0
2022-02-01,SKU_136,K,8,14,665,9310,Medium,Low,0,1,0
2022-02-01,SKU_137,K,8,14,999,13986,Medium,Low,0,1,0
2022-02-01,SKU_175,S,5,10,22,220,Low,Low,1,0,0
2022-02-01,SKU_176,S,5,10,23,230,Low,Low,1,0,0
2022-02-01,SKU_177,R,5,10,29,290,Low,Low,1,0,0
2022-02-01,SKU_178,R,5,10,32,320,Low,Low,1,0,0
2022-02-01,SKU_153,O,5,14,257,3598,Medium,Low,0,1,0
2022-02-01,SKU_154,O,5,14,504,7056,Medium,Low,0,1,0
2022-02-01,SKU_172,H,5,8,157,1256,Low,Low,1,0,0
2022-02-01,SKU_111,K,5,9,657,5913,Low,Low,1,0,0
2022-02-01,SKU_148,K,5,10,690,6900,Low,Low,1,0,0
2022-02-01,SKU_112,K,5,9,1632,14688,Low,Medium,1,0,0
2022-02-01,SKU_147,K,5,9,667,6003,Low,Low,1,0,0
2022-02-01,SKU_88,K,5,10,370,3700,Low,Low,1,0,0
2022-02-01,SKU_89,K,5,10,269,2690,Low,Low,1,0,0
2022-02-01,SKU_131,P,4,11,173,1903,Medium,Low,0,1,0
2022-02-01,SKU_132,P,4,11,318,3498,Medium,Low,0,1,0
2022-02-01,SKU_173,P,5,15,135,2025,Medium,Low,0,1,0
2022-02-01,SKU_174,P,5,14,169,2366,Medium,Low,0,1,0
2022-02-01,SKU_158,X,0,26,0,0,High,Low,0,0,1
2022-02-01,SKU_159,X,0,26,0,0,High,Low,0,0,1
2022-02-01,SKU_160,X,0,26,4,104,High,Low,0,0,1
2022-02-01,SKU_161,V,6,15,80,1200,Medium,Low,0,1,0
2022-02-01,SKU_162,V,6,15,302,4530,Medium,Low,0,1,0
2022-02-01,SKU_163,V,5,15,208,3120,Medium,Low,0,1,0
2022-02-01,SKU_164,V,5,13,352,4576,Medium,Low,0,1,0
2022-02-01,SKU_165,V,5,13,845,10985,Medium,Low,0,1,0
2022-02-01,SKU_166,W,5,14,98,1372,Medium,Low,0,1,0
2022-02-01,SKU_167,W,5,14,121,1694,Medium,Low,0,1,0
2022-02-01,SKU_168,W,5,12,713,8556,Medium,Low,0,1,0
2022-02-01,SKU_169,W,5,12,1269,15228,Medium,Medium,0,1,0
2022-02-01,SKU_119,M,80,13,61,793,Medium,Low,0,1,0
2022-02-01,SKU_120,M,80,10,63,630,Low,Low,1,0,0
2022-02-01,SKU_51,N,100,6,205,1230,Low,Low,1,0,0
2022-02-01,SKU_113,N,100,6,589,3534,Low,Low,1,0,0
2022-02-01,SKU_55,N,50,3,78,234,Low,Low,1,0,0
2022-02-01,SKU_170,Y,40,12,32,384,Medium,Low,0,1,0
2022-02-01,SKU_171,Y,40,9,58,522,Low,Low,1,0,0
2022-02-01,SKU_143,T,100,12,2,24,Medium,Low,0,1,0
2022-03-01,SKU_07,D,6,9,1677,15093,Low,Medium,1,0,0
2022-03-01,SKU_09,D,7,7,603,4221,Low,Low,1,0,0
2022-03-01,SKU_10,D,6,7,1249,8743,Low,Medium,1,0,0
2022-03-01,SKU_12,D,5,9,964,8676,Low,Low,1,0,0
2022-03-01,SKU_14,D,5,7,2093,14651,Low,Medium,1,0,0
2022-03-01,SKU_16,D,4,7,1632,11424,Low,Medium,1,0,0
2022-03-01,SKU_155,D,6,9,299,2691,Low,Low,1,0,0
2022-03-01,SKU_156,D,6,10,1056,10560,Low,Low,1,0,0
2022-03-01,SKU_70,B,6,6,215,1290,Low,Low,1,0,0
2022-03-01,SKU_71,B,8,7,498,3486,Low,Low,1,0,0
2022-03-01,SKU_72,B,6,6,443,2658,Low,Low,1,0,0
2022-03-01,SKU_73,B,7,7,1039,7273,Low,Low,1,0,0
2022-03-01,SKU_74,B,5,6,349,2094,Low,Low,1,0,0
2022-03-01,SKU_75,B,6,7,528,3696,Low,Low,1,0,0
2022-03-01,SKU_103,A,13,6,500,3000,Low,Low,1,0,0
2022-03-01,SKU_91,A,13,6,645,3870,Low,Low,1,0,0
2022-03-01,SKU_109,F,5,12,1,12,Medium,Low,0,1,0
2022-03-01,SKU_107,F,6,12,10,120,Medium,Low,0,1,0
2022-03-01,SKU_145,F,5,11,12,132,Medium,Low,0,1,0
2022-03-01,SKU_121,I,5,3,39,117,Low,Low,1,0,0
2022-03-01,SKU_144,U,14,6,41,246,Low,Low,1,0,0
2022-03-01,SKU_149,I,5,6,243,1458,Low,Low,1,0,0
2022-03-01,SKU_150,I,5,6,299,1794,Low,Low,1,0,0
2022-03-01,SKU_134,I,4,8,233,1864,Low,Low,1,0,0
2022-03-01,SKU_135,I,5,4,267,1068,Low,Low,1,0,0
2022-03-01,SKU_26,H,5,8,123,984,Low,Low,1,0,0
2022-03-01,SKU_151,I,4,7,337,2359,Low,Low,1,0,0
2022-03-01,SKU_152,I,4,7,194,1358,Low,Low,1,0,0
2022-03-01,SKU_114,I,5,4,69,276,Low,Low,1,0,0
2022-03-01,SKU_29,I,5,8,59,472,Low,Low,1,0,0
2022-03-01,SKU_30,I,5,4,202,808,Low,Low,1,0,0
2022-03-01,SKU_123,Q,5,11,50,550,Medium,Low,0,1,0
2022-03-01,SKU_124,Q,5,11,81,891,Medium,Low,0,1,0
2022-03-01,SKU_125,O,4,12,275,3300,Medium,Low,0,1,0
2022-03-01,SKU_126,O,4,12,530,6360,Medium,Low,0,1,0
2022-03-01,SKU_127,R,5,10,105,1050,Low,Low,1,0,0
2022-03-01,SKU_128,R,5,10,138,1380,Low,Low,1,0,0
2022-03-01,SKU_129,S,5,10,46,460,Low,Low,1,0,0
2022-03-01,SKU_130,S,5,10,76,760,Low,Low,1,0,0
2022-03-01,SKU_136,K,8,14,769,10766,Medium,Low,0,1,0
2022-03-01,SKU_137,K,8,14,1211,16954,Medium,Medium,0,1,0
2022-03-01,SKU_175,S,5,10,9,90,Low,Low,1,0,0
2022-03-01,SKU_176,S,5,10,9,90,Low,Low,1,0,0
2022-03-01,SKU_177,R,5,10,9,90,Low,Low,1,0,0
2022-03-01,SKU_178,R,5,10,10,100,Low,Low,1,0,0
2022-03-01,SKU_153,O,5,14,418,5852,Medium,Low,0,1,0
2022-03-01,SKU_154,O,5,14,802,11228,Medium,Low,0,1,0
2022-03-01,SKU_172,H,5,8,80,640,Low,Low,1,0,0
2022-03-01,SKU_111,K,5,9,1216,10944,Low,Medium,1,0,0
2022-03-01,SKU_148,K,5,10,574,5740,Low,Low,1,0,0
2022-03-01,SKU_112,K,5,9,2486,22374,Low,High,1,0,0
2022-03-01,SKU_88,K,5,10,543,5430,Low,Low,1,0,0
2022-03-01,SKU_89,K,5,10,384,3840,Low,Low,1,0,0
2022-03-01,SKU_131,P,4,11,185,2035,Medium,Low,0,1,0
2022-03-01,SKU_132,P,4,11,416,4576,Medium,Low,0,1,0
2022-03-01,SKU_173,P,5,15,119,1785,Medium,Low,0,1,0
2022-03-01,SKU_174,P,5,14,267,3738,Medium,Low,0,1,0
2022-03-01,SKU_158,X,0,26,4,104,High,Low,0,0,1
2022-03-01,SKU_159,X,0,26,11,286,High,Low,0,0,1
2022-03-01,SKU_160,X,0,26,5,130,High,Low,0,0,1
2022-03-01,SKU_161,V,6,15,90,1350,Medium,Low,0,1,0
2022-03-01,SKU_162,V,6,15,373,5595,Medium,Low,0,1,0
2022-03-01,SKU_163,V,5,15,270,4050,Medium,Low,0,1,0
2022-03-01,SKU_164,V,5,13,357,4641,Medium,Low,0,1,0
2022-03-01,SKU_165,V,5,13,1080,14040,Medium,Low,0,1,0
2022-03-01,SKU_166,W,5,14,93,1302,Medium,Low,0,1,0
2022-03-01,SKU_167,W,5,14,105,1470,Medium,Low,0,1,0
2022-03-01,SKU_168,W,5,12,759,9108,Medium,Low,0,1,0
2022-03-01,SKU_169,W,5,12,1497,17964,Medium,Medium,0,1,0
2022-03-01,SKU_119,M,80,13,68,884,Medium,Low,0,1,0
2022-03-01,SKU_120,M,80,10,100,1000,Low,Low,1,0,0
2022-03-01,SKU_51,N,100,6,228,1368,Low,Low,1,0,0
2022-03-01,SKU_113,N,100,6,634,3804,Low,Low,1,0,0
2022-03-01,SKU_55,N,50,3,114,342,Low,Low,1,0,0
2022-03-01,SKU_170,Y,40,12,65,780,Medium,Low,0,1,0
2022-03-01,SKU_171,Y,40,9,121,1089,Low,Low,1,0,0
2022-03-01,SKU_143,T,100,12,1,12,Medium,Low,0,1,0
2022-04-01,SKU_07,D,6,9,985,8865,Low,Low,1,0,0
2022-04-01,SKU_09,D,7,7,467,3269,Low,Low,1,0,0
2022-04-01,SKU_10,D,6,7,976,6832,Low,Low,1,0,0
2022-04-01,SKU_12,D,5,9,555,4995,Low,Low,1,0,0
2022-04-01,SKU_14,D,5,7,1497,10479,Low,Medium,1,0,0
2022-04-01,SKU_16,D,4,7,1245,8715,Low,Medium,1,0,0
2022-04-01,SKU_155,D,6,9,231,2079,Low,Low,1,0,0
2022-04-01,SKU_156,D,6,10,457,4570,Low,Low,1,0,0
2022-04-01,SKU_70,B,6,6,474,2844,Low,Low,1,0,0
2022-04-01,SKU_71,B,8,7,491,3437,Low,Low,1,0,0
2022-04-01,SKU_72,B,6,6,316,1896,Low,Low,1,0,0
2022-04-01,SKU_73,B,7,7,834,5838,Low,Low,1,0,0
2022-04-01,SKU_74,B,5,6,583,3498,Low,Low,1,0,0
2022-04-01,SKU_75,B,6,7,562,3934,Low,Low,1,0,0
2022-04-01,SKU_103,A,13,6,304,1824,Low,Low,1,0,0
2022-04-01,SKU_91,A,13,6,371,2226,Low,Low,1,0,0
2022-04-01,SKU_109,F,5,12,18,216,Medium,Low,0,1,0
2022-04-01,SKU_107,F,6,12,20,240,Medium,Low,0,1,0
2022-04-01,SKU_145,F,5,11,19,209,Medium,Low,0,1,0
2022-04-01,SKU_121,I,5,3,28,84,Low,Low,1,0,0
2022-04-01,SKU_144,U,14,6,25,150,Low,Low,1,0,0
2022-04-01,SKU_149,I,5,6,141,846,Low,Low,1,0,0
2022-04-01,SKU_150,I,5,6,132,792,Low,Low,1,0,0
2022-04-01,SKU_134,I,4,8,175,1400,Low,Low,1,0,0
2022-04-01,SKU_135,I,5,4,208,832,Low,Low,1,0,0
2022-04-01,SKU_157,I,4,2,0,0,Low,Low,1,0,0
2022-04-01,SKU_26,H,5,8,130,1040,Low,Low,1,0,0
2022-04-01,SKU_151,I,4,7,179,1253,Low,Low,1,0,0
2022-04-01,SKU_152,I,4,7,124,868,Low,Low,1,0,0
2022-04-01,SKU_114,I,5,4,8,32,Low,Low,1,0,0
2022-04-01,SKU_29,I,5,8,40,320,Low,Low,1,0,0
2022-04-01,SKU_30,I,5,4,108,432,Low,Low,1,0,0
2022-04-01,SKU_123,Q,5,11,41,451,Medium,Low,0,1,0
2022-04-01,SKU_124,Q,5,11,64,704,Medium,Low,0,1,0
2022-04-01,SKU_125,O,4,12,284,3408,Medium,Low,0,1,0
2022-04-01,SKU_126,O,4,12,405,4860,Medium,Low,0,1,0
2022-04-01,SKU_127,R,5,10,91,910,Low,Low,1,0,0
2022-04-01,SKU_128,R,5,10,58,580,Low,Low,1,0,0
2022-04-01,SKU_129,S,5,10,43,430,Low,Low,1,0,0
2022-04-01,SKU_130,S,5,10,67,670,Low,Low,1,0,0
2022-04-01,SKU_136,K,8,14,632,8848,Medium,Low,0,1,0
2022-04-01,SKU_137,K,8,14,939,13146,Medium,Low,0,1,0
2022-04-01,SKU_175,S,5,10,8,80,Low,Low,1,0,0
2022-04-01,SKU_176,S,5,10,11,110,Low,Low,1,0,0
2022-04-01,SKU_177,R,5,10,6,60,Low,Low,1,0,0
2022-04-01,SKU_178,R,5,10,17,170,Low,Low,1,0,0
2022-04-01,SKU_153,O,5,14,345,4830,Medium,Low,0,1,0
2022-04-01,SKU_154,O,5,14,587,8218,Medium,Low,0,1,0
2022-04-01,SKU_172,H,5,8,92,736,Low,Low,1,0,0
2022-04-01,SKU_111,K,5,9,878,7902,Low,Low,1,0,0
2022-04-01,SKU_148,K,5,10,223,2230,Low,Low,1,0,0
2022-04-01,SKU_112,K,5,9,1442,12978,Low,Medium,1,0,0
2022-04-01,SKU_88,K,5,10,349,3490,Low,Low,1,0,0
2022-04-01,SKU_89,K,5,10,290,2900,Low,Low,1,0,0
2022-04-01,SKU_131,P,4,11,94,1034,Medium,Low,0,1,0
2022-04-01,SKU_132,P,4,11,177,1947,Medium,Low,0,1,0
2022-04-01,SKU_173,P,5,15,137,2055,Medium,Low,0,1,0
2022-04-01,SKU_174,P,5,14,299,4186,Medium,Low,0,1,0
2022-04-01,SKU_158,X,0,26,0,0,High,Low,0,0,1
2022-04-01,SKU_159,X,0,26,2,52,High,Low,0,0,1
2022-04-01,SKU_160,X,0,26,2,52,High,Low,0,0,1
2022-04-01,SKU_161,V,6,15,63,945,Medium,Low,0,1,0
2022-04-01,SKU_162,V,6,15,322,4830,Medium,Low,0,1,0
2022-04-01,SKU_163,V,5,15,318,4770,Medium,Low,0,1,0
2022-04-01,SKU_164,V,5,13,304,3952,Medium,Low,0,1,0
2022-04-01,SKU_165,V,5,13,1019,13247,Medium,Low,0,1,0
2022-04-01,SKU_166,W,5,14,83,1162,Medium,Low,0,1,0
2022-04-01,SKU_167,W,5,14,89,1246,Medium,Low,0,1,0
2022-04-01,SKU_168,W,5,12,706,8472,Medium,Low,0,1,0
2022-04-01,SKU_169,W,5,12,1218,14616,Medium,Medium,0,1,0
2022-04-01,SKU_119,M,80,13,38,494,Medium,Low,0,1,0
2022-04-01,SKU_120,M,80,10,65,650,Low,Low,1,0,0
2022-04-01,SKU_51,N,100,6,138,828,Low,Low,1,0,0
2022-04-01,SKU_113,N,100,6,454,2724,Low,Low,1,0,0
2022-04-01,SKU_55,N,50,3,83,249,Low,Low,1,0,0
2022-04-01,SKU_170,Y,40,12,26,312,Medium,Low,0,1,0
2022-04-01,SKU_171,Y,40,9,59,531,Low,Low,1,0,0
2022-04-01,SKU_143,T,100,12,4,48,Medium,Low,0,1,0
2022-05-01,SKU_07,D,6,9,1149,10341,Low,Medium,1,0,0
2022-05-01,SKU_09,D,7,7,402,2814,Low,Low,1,0,0
2022-05-01,SKU_10,D,6,7,1515,10605,Low,Medium,1,0,0
2022-05-01,SKU_12,D,5,9,622,5598,Low,Low,1,0,0
2022-05-01,SKU_14,D,5,7,1461,10227,Low,Medium,1,0,0
2022-05-01,SKU_16,D,4,7,829,5803,Low,Low,1,0,0
2022-05-01,SKU_155,D,6,9,99,891,Low,Low,1,0,0
2022-05-01,SKU_156,D,6,10,550,5500,Low,Low,1,0,0
2022-05-01,SKU_70,B,6,6,304,1824,Low,Low,1,0,0
2022-05-01,SKU_71,B,8,7,770,5390,Low,Low,1,0,0
2022-05-01,SKU_72,B,6,6,739,4434,Low,Low,1,0,0
2022-05-01,SKU_73,B,7,7,907,6349,Low,Low,1,0,0
2022-05-01,SKU_74,B,5,6,365,2190,Low,Low,1,0,0
2022-05-01,SKU_75,B,6,7,549,3843,Low,Low,1,0,0
2022-05-01,SKU_103,A,13,6,363,2178,Low,Low,1,0,0
2022-05-01,SKU_91,A,13,6,550,3300,Low,Low,1,0,0
2022-05-01,SKU_109,F,5,12,37,444,Medium,Low,0,1,0
2022-05-01,SKU_107,F,6,12,0,0,Medium,Low,0,1,0
